text,label
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery,1
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately.",1
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change. Reference ID: 436742.,0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk Case Ticket #43994.,1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 520345.",0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 447907.,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #81474.,1
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #70749.,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #27004.",1
"Amazon Fraud Dept: We placed a hold on your order #849204 (MacBook Pro $2,399). Call 1-800-FAKE-NUM or click http://amazon-security-orders.xyz to verify your credit card immediately. Case Ticket #31271.",1
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #32323.",1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #59227.",1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 225909.",0
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM? Reference ID: 652953.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
Spotify: Your Weekly Discover playlist is ready with 30 fresh tracks based on your recent listening history. Reference ID: 642638.,0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 411132.",0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 957588.,0
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main. Reference ID: 439910.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #35733.,1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 637145.",0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #90425.,1
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 695996.,0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 821715.,0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed.,1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #12293.",1
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change.,0
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone.,0
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone. Reference ID: 932773.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM? Reference ID: 681955.,0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating? Reference ID: 125598.",0
"Amazon Fraud Dept: We placed a hold on your order #849204 (MacBook Pro $2,399). Call 1-800-FAKE-NUM or click http://amazon-security-orders.xyz to verify your credit card immediately. Case Ticket #87110.",1
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 907420.,0
